#F mu_McMaster.dat
#UT Photon-atom total cross sections for X-ray attenuation (McMaster)
#C  Derived from the ESRF DABAX file CrossSec_McMaster.dat (dated 2001-09-18),
#C  itself generated with the mucal subroutine (P. Bandyopadhyay) from:
#C    W. H. McMaster, N. Kerr Del Grande, J. H. Mallett & J. H. Hubbell (1969),
#C    Compilation of X-ray Cross Sections, UCRL-50174 Sec. II Rev. 1.
#C  Modifications for pxrd-refine (see ATTRIBUTION.md):
#C    - energy-trimmed to 2-120 keV (lab + synchrotron powder-XRD band)
#C    - columns reduced to PhotonEnergy / Photoelectric / Total
#C      (the photoelectric column is kept to detect absorption-edge
#C       intervals: it is the only component that jumps at an edge)
#C  Elements Z=84,85,87,88,89,91,93 are absent from the McMaster compilation.
#UD Column description:
#UD   1: PhotonEnergy[eV]  2: Photoelectric[barn/atom]  3: Total[barn/atom]
#S   1 H
#N 3
#L PhotonEnergy[eV]  Photoelectric[barn/atom]  Total[barn/atom]
33869.2 6.61445e-05 0.631066
34531.4 6.19099e-05 0.629209
35206.6 5.79475e-05 0.627311
35894.9 5.42401e-05 0.625374
36596.8 5.07707e-05 0.623398
37312.3 4.75246e-05 0.621383
38041.9 4.44869e-05 0.619331
38785.7 4.16442e-05 0.617243
39544.1 3.89842e-05 0.615118
40317.3 3.64949e-05 0.612958
41105.6 3.41654e-05 0.610763
41909.3 3.19853e-05 0.608535
42728.7 2.99451e-05 0.606274
43564.2 2.80357e-05 0.60398
44416 2.62486e-05 0.601656
45284.4 2.45762e-05 0.5993
46169.8 2.30109e-05 0.596916
47072.6 2.15458e-05 0.594501
47992.9 2.01746e-05 0.592059
48931.3 1.88911e-05 0.58959
49888.1 1.76898e-05 0.587093
50863.5 1.65652e-05 0.584572
51858 1.55126e-05 0.582025
52871.9 1.45273e-05 0.579454
53905.7 1.3605e-05 0.57686
54959.7 1.27415e-05 0.574243
56034.3 1.19332e-05 0.571604
57129.9 1.11766e-05 0.568944
58247 1.04682e-05 0.566265
59385.8 9.80495e-06 0.563566
60547 9.18403e-06 0.560848
61730.8 8.6027e-06 0.558113
62937.8 8.0584e-06 0.55536
64168.4 7.54878e-06 0.552591
65423.1 7.07159e-06 0.549807
66702.2 6.6248e-06 0.547007
68006.4 6.20643e-06 0.544195
69336.1 5.81466e-06 0.541369
70691.8 5.4478e-06 0.53853
72074.1 5.10424e-06 0.53568
73483.3 4.78252e-06 0.532818
74920.1 4.48121e-06 0.529946
76384.9 4.19905e-06 0.527066
77878.4 3.93477e-06 0.524175
79401.2 3.68725e-06 0.521277
80953.6 3.45543e-06 0.518372
82536.5 3.23829e-06 0.515459
84150.3 3.03491e-06 0.51254
85795.6 2.8444e-06 0.509617
87473.2 2.66594e-06 0.506688
89183.5 2.49877e-06 0.503756
90927.2 2.34216e-06 0.500819
92705.1 2.19546e-06 0.49788
94517.8 2.05801e-06 0.494939
96365.8 1.92925e-06 0.491996
98249.9 1.80861e-06 0.489052
100171 1.69557e-06 0.486108
102130 1.58967e-06 0.483164
104126 1.49043e-06 0.480221
106162 1.39745e-06 0.47728
108238 1.31031e-06 0.47434
110354 1.22866e-06 0.471403
112512 1.15214e-06 0.468468
114712 1.08043e-06 0.465537
116955 1.01323e-06 0.46261
119242 9.50239e-07 0.459688
#S   2 He
#N 3
#L PhotonEnergy[eV]  Photoelectric[barn/atom]  Total[barn/atom]
2004.49 41.6649 44.1517
2043.68 38.9949 41.4625
2083.64 36.4939 38.9422
2124.38 34.1513 36.5803
2165.92 31.9574 34.3668
2208.27 29.9027 32.2926
2251.44 27.9786 30.3489
2295.47 26.1769 28.5275
2340.35 24.4899 26.8209
2386.11 22.9104 25.2217
2432.76 21.4317 23.7233
2480.33 20.0474 22.3193
2528.82 18.7515 21.0039
2578.27 17.5386 19.7714
2628.68 16.4032 18.6166
2680.08 15.3406 17.5346
2732.48 14.3462 16.5209
2785.91 13.4155 15.5712
2840.38 12.5447 14.6813
2895.92 11.7298 13.8476
2952.54 10.9674 13.0664
3010.27 10.254 12.3345
3069.12 9.5867 11.6488
3129.14 8.96234 11.0063
3190.32 8.37833 10.4043
3252.7 7.83203 9.84028
3316.3 7.32102 9.31173
3381.14 6.84309 8.8165
3447.25 6.39607 8.35242
3514.65 5.97804 7.91757
3583.37 5.5871 7.51007
3653.43 5.22152 7.12819
3724.87 4.87967 6.77032
3797.7 4.56004 6.43492
3871.95 4.26119 6.12059
3947.66 3.98177 5.82598
4024.84 3.72054 5.54984
4103.54 3.47633 5.29102
4183.77 3.24804 5.0484
4265.58 3.03463 4.82098
4348.98 2.83516 4.60779
4434.02 2.6487 4.40792
4520.71 2.47444 4.22055
4609.1 2.31156 4.04487
4699.22 2.15934 3.88016
4791.1 2.01708 3.72573
4884.78 1.88414 3.58091
4980.29 1.75991 3.44512
5077.67 1.64382 3.31777
5176.95 1.53535 3.19836
5278.17 1.434 3.08636
5381.37 1.3393 2.98133
5486.59 1.25083 2.88282
5593.87 1.16817 2.79042
5703.24 1.09094 2.70376
5814.75 1.0188 2.62247
5928.45 0.951406 2.54623
6044.36 0.888449 2.4747
6162.55 0.82964 2.40761
6283.04 0.774707 2.34467
6405.89 0.723398 2.28563
6531.14 0.675471 2.23025
6658.84 0.63071 2.17829
6789.04 0.5889 2.12955
6921.78 0.549856 2.08383
7057.11 0.51339 2.04093
7195.1 0.479333 2.00069
7335.78 0.447529 1.96295
7479.22 0.417828 1.92753
7625.45 0.390093 1.89431
7774.55 0.364194 1.86315
7926.56 0.340009 1.83392
8081.55 0.317426 1.80649
8239.56 0.29634 1.78076
8400.67 0.276651 1.75663
8564.92 0.258267 1.73399
8732.38 0.241102 1.71276
8903.12 0.225076 1.69283
9077.2 0.210113 1.67414
9254.69 0.196143 1.6566
9435.64 0.183101 1.64015
9620.13 0.170924 1.62471
9808.22 0.159556 1.61022
10000 0.148943 1.59663
10195.5 0.139036 1.58386
10394.9 0.129786 1.57188
10598.1 0.121152 1.56062
10805.3 0.113092 1.55005
11016.6 0.105567 1.54012
11232 0.0985431 1.53078
11451.6 0.091986 1.522
11675.5 0.0858654 1.51373
11903.8 0.0801519 1.50596
12136.6 0.0748185 1.49863
12373.9 0.0698401 1.49172
12615.8 0.0651931 1.4852
12862.5 0.0608554 1.47904
13114 0.0568065 1.47321
13370.4 0.0530271 1.4677
13631.8 0.0494993 1.46247
13898.4 0.0462065 1.4575
14170.1 0.0431329 1.45278
14447.1 0.040264 1.44828
14729.6 0.0375861 1.44399
15017.6 0.0350867 1.43988
15311.3 0.0327536 1.43595
15610.6 0.030576 1.43217
15915.9 0.0285434 1.42852
16227.1 0.0266461 1.425
16544.3 0.0248753 1.4216
16867.8 0.0232223 1.41829
17197.6 0.0216795 1.41507
17533.9 0.0202393 1.41192
17876.7 0.0188951 1.40885
18226.3 0.0176404 1.40582
18582.6 0.0164693 1.40284
18946 0.0153761 1.3999
19316.4 0.0143557 1.39699
19694.1 0.0134032 1.3941
20079.2 0.0125142 1.39122
20471.8 0.0116843 1.38834
20872 0.0109096 1.38547
21280.1 0.0101865 1.38259
21696.2 0.00951148 1.3797
22120.4 0.00888139 1.37678
22552.9 0.00829318 1.37385
22993.9 0.00774411 1.37089
23443.5 0.00723154 1.36789
23901.9 0.00675304 1.36486
24369.2 0.00630636 1.36179
24845.7 0.00588934 1.35868
25331.5 0.00550005 1.35552
25826.8 0.00513661 1.35231
26331.8 0.00479731 1.34904
26846.6 0.00448053 1.34572
27371.5 0.00418478 1.34235
27906.7 0.00390867 1.33891
28452.3 0.00365087 1.33541
29008.7 0.00341017 1.33185
29575.9 0.00318543 1.32823
30154.1 0.0029756 1.32453
30743.7 0.00277967 1.32078
31344.8 0.00259672 1.31695
31957.7 0.00242588 1.31305
32582.6 0.00226637 1.30909
33219.7 0.0021174 1.30505
33869.2 0.0019783 1.30094
34531.4 0.0018484 1.29677
35206.6 0.00172708 1.29252
35894.9 0.00161379 1.2882
36596.8 0.00150798 1.28381
37312.3 0.00140916 1.27935
38041.9 0.00131687 1.27482
38785.7 0.00123066 1.27022
39544.1 0.00115015 1.26555
40317.3 0.00107494 1.26081
41105.6 0.00100469 1.256
41909.3 0.000939074 1.25113
42728.7 0.000877775 1.24618
43564.2 0.000820513 1.24118
44416 0.000767017 1.23611
45284.4 0.000717042 1.23097
46169.8 0.000670352 1.22578
47072.6 0.000626728 1.22052
47992.9 0.00058597 1.2152
48931.3 0.000547887 1.20983
49888.1 0.000512304 1.20439
50863.5 0.000479053 1.1989
51858 0.000447982 1.19336
52871.9 0.000418947 1.18776
53905.7 0.000391811 1.18211
54959.7 0.000366452 1.17642
56034.3 0.00034275 1.17067
57129.9 0.000320599 1.16487
58247 0.000299894 1.15904
59385.8 0.000280541 1.15315
60547 0.00026245 1.14723
61730.8 0.000245539 1.14126
62937.8 0.00022973 1.13526
64168.4 0.000214951 1.12922
65423.1 0.000201132 1.12314
66702.2 0.000188214 1.11703
68006.4 0.000176135 1.11089
69336.1 0.00016484 1.10471
70691.8 0.000154278 1.09851
72074.1 0.000144401 1.09228
73483.3 0.000135165 1.08603
74920.1 0.000126527 1.07975
76384.9 0.000118448 1.07346
77878.4 0.000110892 1.06714
79401.2 0.000103824 1.0608
80953.6 9.72125e-05 1.05445
82536.5 9.10275e-05 1.04808
84150.3 8.52417e-05 1.0417
85795.6 7.98287e-05 1.0353
87473.2 7.47641e-05 1.0289
89183.5 7.00254e-05 1.02249
90927.2 6.55913e-05 1.01607
92705.1 6.14422e-05 1.00964
94517.8 5.75592e-05 1.00322
96365.8 5.39254e-05 0.996785
98249.9 5.05245e-05 0.990354
100171 4.73411e-05 0.983923
102130 4.43615e-05 0.977495
104126 4.15723e-05 0.971071
106162 3.89612e-05 0.964653
108238 3.65167e-05 0.958241
110354 3.42281e-05 0.951837
112512 3.20851e-05 0.945441
114712 3.00786e-05 0.939058
116955 2.81996e-05 0.932687
119242 2.644e-05 0.926328
#S   3 Li
#N 3
#L PhotonEnergy[eV]  Photoelectric[barn/atom]  Total[barn/atom]
2004.49 294.769 298.976
2043.68 277.492 281.683
2083.64 261.191 265.365
2124.38 245.814 249.97
2165.92 231.311 235.448
2208.27 217.634 221.752
2251.44 204.738 208.837
2295.47 192.581 196.659
2340.35 181.122 185.179
2386.11 170.322 174.357
2432.76 160.145 164.159
2480.33 150.558 154.549
2528.82 141.525 145.494
2578.27 133.019 136.964
2628.68 125.008 128.929
2680.08 117.465 121.361
2732.48 110.363 114.235
2785.91 103.678 107.525
2840.38 97.3864 101.208
2895.92 91.4656 95.2615
2952.54 85.8946 89.6646
3010.27 80.6535 84.3972
3069.12 75.7236 79.4409
3129.14 71.0865 74.7771
3190.32 66.726 70.3899
3252.7 62.626 66.2629
3316.3 58.7712 62.3809
3381.14 55.1478 58.7302
3447.25 51.7419 55.297
3514.65 48.5413 52.0689
3583.37 45.5338 49.0339
3653.43 42.7081 46.1806
3724.87 40.0535 43.4984
3797.7 37.5601 40.9774
